
   The included below is "mass table" calculated with the DDPC1 covariant 
energy density functional. It represent a part of the study of the global
performance of covariant energy density functionals and assesment of 
related systematic theoretical uncertainties. The major results of this
study are presented in the following publication: 

      S. E. Agbemava, A. V. Afanasjev, D. Ray and P. Ring,
     "Global performance of covariant energy density functionals: 
      Ground state observables of even-even nuclei and the estimate 
      of theoretical uncertainties", 
      Physical Review C 89, 054320 (2014)

with additional analysis provided in two follow-up publications 

      A.V.Afanasjev and S.E.Agbemava,
      "Covariant energy density functionals: Nuclear matter constraints 
       and global ground state properties"
      Phys. Rev. C 93, 054310 (2016)

      A.V. Afanasjev, S.E. Agbemava, D. Ray and P.Ring,
      "Neutron drip line: Single-particle degrees of freedom and
      pairing properties as sources of theoretical uncertainties"
      Phys. Rev. C 91, 014324 (2015).

 
  If you have questions, please, contact Anatoli Afanasjev at 
           Anatoli.Afanasjev@gmail.com

------------------------------------------------------------------------

  THE NOTATION OF THE OBSERVABLES INCLUDED INTO TABLE
 
  Z    - proton number
  N    - neutron number
 def   - equilibrium quadrupole deformation
  E    - total binding energy  (in MeV)
Lam_n  - neutron chemical potential  (in MeV)
Lam_p  - proton chemical potential (in MeV)
Ep_n   - neutron pairing energy  (in MeV)
Ep_p   - proton pairing energy  (in MeV)
Rc     - charge radius  (in fm)
B2_n   - neutron quadrupole deformation
B2_p   - proton quadrupole deformation
B4_n   - neutron hexadecapole deformation
B4_p   - neutron hexadecapole deformation
R2_n   - neutron mass radius (in fm)
R2_p   - proton mass radius (in fm)

c --------------------------------------------------------------------------
    This part of Fortran subroutine shows the formating used in the reading
    of the data from the table. 
  
     icount=1761
      do i=1,icount
        read(20,805) Z,N,def,E,ALam_n,ALam_p,Ep_n,Ep_p,Rc,
     *                B2_n,B2_p,B4_n,B4_p,R2_n,R2_p
      enddo
 78 170  0.166  -1714.310  -1.1 -16.5 -12.78 -14.30  5.842  0.167  0.163 -0.083 -0.053  6.274  5.786
 78 172  0.139  -1716.445  -1.1 -17.0 -11.40 -14.07  5.842  0.140  0.134 -0.079 -0.051  6.289  5.787
 78 174 -0.123  -1718.561  -1.1 -17.6 -15.25 -14.01  5.840 -0.127 -0.115 -0.040 -0.026  6.312  5.785
 78 176 -0.105  -1720.633  -1.0 -18.0 -13.40 -14.12  5.847 -0.108 -0.099 -0.040 -0.025  6.331  5.792
 78 178 -0.076  -1722.617  -1.0 -18.3 -12.39 -14.78  5.852 -0.078 -0.071 -0.034 -0.021  6.350  5.797
 78 180 -0.002  -1724.858  -1.1 -18.7 -12.62 -16.31  5.855 -0.002 -0.002  0.000  0.000  6.371  5.801
 78 182 -0.001  -1727.012  -1.0 -18.9  -7.05 -16.50  5.863 -0.001 -0.001  0.000  0.000  6.397  5.808
 78 184  0.000  -1728.879   0.2 -19.2   0.00 -16.68  5.869  0.000 -0.001  0.000  0.000  6.424  5.815
 80  92  0.001  -1327.463 -10.8  -0.2 -12.84  -5.80  5.318  0.001  0.001  0.000  0.000  5.242  5.258
 80  94  0.001  -1348.738 -10.5  -0.7 -14.15  -5.74  5.330  0.001  0.001  0.000  0.000  5.269  5.270
 80  96 -0.073  -1369.453 -10.3  -0.9 -15.77  -3.13  5.344 -0.075 -0.072 -0.001 -0.005  5.299  5.284
 80  98 -0.108  -1389.786 -10.1  -0.9 -16.71  -0.27  5.360 -0.111 -0.104  0.003 -0.006  5.331  5.300
 80 100  0.316  -1410.344 -10.1  -0.7  -6.54 -11.14  5.448  0.315  0.317  0.088  0.084  5.433  5.389
 80 102  0.314  -1430.271  -9.8  -1.2  -6.23 -10.27  5.462  0.313  0.315  0.062  0.061  5.460  5.403
 80 104  0.310  -1449.538  -9.4  -1.7  -4.44  -9.62  5.475  0.309  0.312  0.037  0.040  5.485  5.416
 80 106  0.299  -1467.805  -8.8  -2.2  -3.64  -9.25  5.483  0.298  0.300  0.011  0.018  5.506  5.424
 80 108  0.288  -1484.932  -8.3  -2.7  -4.06  -9.24  5.493  0.287  0.290 -0.017 -0.005  5.529  5.434
 80 110 -0.147  -1501.739  -8.6  -3.9 -14.25  -2.94  5.437 -0.153 -0.140 -0.012 -0.017  5.495  5.378
 80 112 -0.139  -1518.638  -8.3  -4.3 -13.47  -1.91  5.446 -0.145 -0.131 -0.022 -0.024  5.516  5.387
 80 114 -0.131  -1535.025  -8.1  -4.8 -12.44  -1.02  5.454 -0.137 -0.124 -0.027 -0.028  5.537  5.395
 80 116 -0.121  -1550.896  -7.8  -5.3 -11.43  -0.22  5.462 -0.126 -0.115 -0.028 -0.029  5.558  5.403
 80 118 -0.109  -1566.286  -7.6  -5.7 -10.25  -0.01  5.471 -0.112 -0.104 -0.028 -0.028  5.578  5.412
 80 120 -0.092  -1581.273  -7.4  -6.4  -8.49  -0.02  5.479 -0.094 -0.089 -0.028 -0.027  5.597  5.420
 80 122  0.001  -1595.959  -7.5  -7.5  -8.77  -5.59  5.482  0.001  0.001  0.000  0.000  5.613  5.423
 80 124  0.000  -1610.614  -7.2  -8.0  -4.44  -6.05  5.490  0.000  0.000  0.000  0.000  5.634  5.431
 80 126  0.000  -1624.511  -7.3  -8.4   0.00  -6.43  5.497  0.000  0.000  0.000  0.000  5.656  5.438
 80 128  0.000  -1631.672  -3.6  -8.8  -6.23  -6.50  5.517  0.000  0.001  0.000  0.000  5.687  5.459
 80 130  0.001  -1638.713  -3.5  -9.2 -11.09  -6.57  5.537  0.001  0.001  0.000  0.000  5.718  5.479
 80 132 -0.003  -1645.615  -3.5  -9.7 -14.91  -6.66  5.556 -0.003 -0.002  0.000  0.000  5.748  5.498
 80 134  0.016  -1652.413  -3.4 -10.1 -17.62  -6.68  5.575  0.017  0.015  0.001  0.000  5.777  5.517
 80 136  0.038  -1659.173  -3.4 -10.4 -19.03  -6.58  5.593  0.040  0.035  0.003  0.001  5.806  5.535
 80 138  0.067  -1665.769  -3.3 -10.6 -19.19  -6.80  5.610  0.072  0.060  0.011  0.005  5.836  5.553
 80 140  0.218  -1673.112  -3.8 -10.5  -9.68 -13.49  5.669  0.222  0.210  0.140  0.112  5.907  5.612
 80 142  0.246  -1680.583  -3.7 -10.8  -9.06 -13.87  5.696  0.250  0.240  0.144  0.117  5.943  5.639
 80 144  0.266  -1687.831  -3.6 -11.1  -8.90 -13.71  5.720  0.269  0.261  0.136  0.112  5.977  5.663
 80 146  0.277  -1694.810  -3.4 -11.5  -8.73 -13.20  5.740  0.279  0.272  0.117  0.098  6.006  5.684
 80 148  0.286  -1701.476  -3.2 -11.8  -7.58 -12.71  5.760  0.288  0.282  0.098  0.084  6.035  5.704
 80 150  0.292  -1707.674  -2.9 -12.1  -5.88 -12.33  5.778  0.293  0.289  0.077  0.069  6.062  5.722
 80 152  0.292  -1713.106  -2.6 -12.5  -8.10 -11.89  5.793  0.293  0.289  0.051  0.050  6.089  5.738
 80 154  0.288  -1718.180  -2.5 -12.8  -9.42 -11.51  5.809  0.290  0.286  0.026  0.032  6.114  5.753
 80 156  0.283  -1723.039  -2.4 -13.2  -9.42 -11.21  5.823  0.284  0.281  0.002  0.014  6.138  5.767
 80 158  0.276  -1727.677  -2.2 -13.5  -8.18 -11.06  5.835  0.277  0.275 -0.020 -0.002  6.161  5.780
 80 160  0.269  -1731.983  -2.0 -13.9  -6.13 -11.08  5.848  0.269  0.268 -0.041 -0.017  6.183  5.793
 80 162  0.261  -1735.681  -1.7 -14.3  -4.53 -11.17  5.861  0.261  0.261 -0.061 -0.033  6.206  5.806
 80 164  0.248  -1738.599  -1.4 -14.6  -6.83 -11.84  5.867  0.247  0.248 -0.076 -0.043  6.229  5.813
 80 166  0.230  -1741.115  -1.2 -14.9  -8.38 -12.79  5.871  0.229  0.231 -0.088 -0.051  6.249  5.816
 80 168 -0.165  -1743.584  -1.6 -15.7 -16.37 -11.03  5.840 -0.170 -0.155 -0.009 -0.006  6.245  5.785
 80 170 -0.150  -1746.740  -1.6 -16.1 -16.36 -10.68  5.846 -0.154 -0.140 -0.020 -0.014  6.264  5.791
 80 172 -0.135  -1749.775  -1.5 -16.4 -15.50 -10.22  5.852 -0.139 -0.126 -0.029 -0.020  6.283  5.798
 80 174 -0.120  -1752.686  -1.4 -16.7 -13.73  -9.85  5.860 -0.124 -0.112 -0.034 -0.023  6.302  5.805
 80 176 -0.102  -1755.452  -1.3 -17.0 -11.63  -9.69  5.866 -0.106 -0.094 -0.035 -0.022  6.321  5.811
 80 178 -0.002  -1758.193  -1.5 -17.5 -15.30  -9.99  5.863 -0.002 -0.002  0.000  0.000  6.334  5.808
 80 180 -0.001  -1761.147  -1.4 -17.8 -11.03 -10.20  5.871 -0.001 -0.001  0.000  0.000  6.360  5.816
 80 182 -0.001  -1763.881  -1.3 -18.0  -6.08 -10.40  5.878  0.000 -0.001  0.000  0.000  6.385  5.823
 80 184  0.000  -1766.284  -1.8 -18.3   0.00 -10.59  5.884  0.000 -0.001  0.000  0.000  6.412  5.830
 82  94  0.000  -1348.924 -11.0  -0.3 -13.23   0.00  5.352  0.000  0.000  0.000  0.000  5.275  5.292
 82  96  0.000  -1370.573 -10.7  -0.8 -14.69   0.00  5.362  0.000  0.000  0.000  0.000  5.301  5.302
 82  98  0.000  -1391.597 -10.4   0.6 -16.10   0.00  5.372  0.000  0.000  0.000  0.000  5.327  5.312
 82 100  0.000  -1412.013 -10.1  -1.7 -17.62   0.00  5.382  0.000  0.000  0.000  0.000  5.352  5.322
 82 102  0.000  -1431.885  -9.8  -2.2 -19.35   0.00  5.392  0.000  0.000  0.000  0.000  5.378  5.333
 82 104  0.308  -1451.744  -9.9  -0.8  -3.70 -11.32  5.502  0.308  0.310  0.042  0.047  5.495  5.444
 82 106 -0.184  -1471.091  -9.6  -1.5 -11.28  -0.60  5.457 -0.189 -0.178  0.028  0.018  5.469  5.398
 82 108 -0.180  -1489.878  -9.3  -2.0 -11.76  -0.58  5.467 -0.184 -0.174  0.016  0.009  5.492  5.408
 82 110 -0.173  -1508.101  -9.0  -2.5 -11.90  -0.73  5.477 -0.177 -0.169  0.004  0.001  5.514  5.418
 82 112 -0.167  -1525.819  -8.7  -2.9 -11.35  -1.13  5.486 -0.169 -0.163 -0.006 -0.007  5.536  5.427
 82 114 -0.160  -1543.030  -8.5  -3.4 -10.25  -1.53  5.495 -0.162 -0.156 -0.014 -0.012  5.558  5.437
 82 116  0.000  -1559.819  -8.5  -5.4 -18.84   0.00  5.467  0.000  0.000  0.000  0.000  5.549  5.408
 82 118  0.000  -1576.756  -8.4  -5.9 -16.16   0.00  5.477  0.000  0.000  0.000  0.000  5.571  5.418
 82 120  0.000  -1593.388  -8.2  -6.4 -12.73   0.00  5.487  0.000  0.000  0.000  0.000  5.593  5.428
 82 122  0.000  -1609.579  -8.0  -6.9  -8.62   0.00  5.496  0.000  0.000  0.000  0.000  5.614  5.438
 82 124  0.000  -1625.260  -7.7  -7.4  -4.02   0.00  5.505  0.000  0.000  0.000  0.000  5.635  5.446
 82 126  0.000  -1640.116  -7.7  -7.9   0.00   0.00  5.513  0.000  0.000  0.000  0.000  5.656  5.455
 82 128  0.000  -1648.058  -4.0  -8.4  -5.85   0.00  5.533  0.000  0.000  0.000  0.000  5.687  5.475
 82 130  0.000  -1655.833  -3.9  -8.8 -10.46   0.00  5.552  0.000  0.000  0.000  0.000  5.718  5.494
 82 132  0.000  -1663.567  -3.9  -7.7 -14.03   0.00  5.570 -0.001  0.000  0.000  0.000  5.747  5.513
 82 134 -0.001  -1671.164  -3.8  -8.2 -16.73   0.00  5.588 -0.001 -0.001  0.000  0.000  5.775  5.531
 82 136 -0.001  -1678.608  -3.7  -9.9 -18.74   0.00  5.605 -0.001 -0.001  0.000  0.000  5.803  5.548
 82 138  0.001  -1685.934  -3.6  -9.0 -20.16   0.00  5.622  0.001  0.001  0.000  0.000  5.830  5.564
 82 140  0.202  -1693.095  -4.1  -9.7  -9.27 -11.15  5.685  0.208  0.192  0.135  0.109  5.904  5.628
 82 142  0.231  -1701.156  -4.0 -10.0  -8.48 -12.19  5.711  0.237  0.222  0.141  0.116  5.940  5.655
 82 144  0.251  -1709.016  -3.9 -10.3  -8.21 -12.68  5.735  0.256  0.243  0.135  0.112  5.973  5.679
 82 146  0.264  -1716.618  -3.7 -10.6  -7.77 -12.88  5.756  0.269  0.257  0.119  0.101  6.003  5.700
 82 148  0.275  -1723.928  -3.6 -10.9  -6.58 -13.06  5.775  0.279  0.268  0.101  0.088  6.031  5.720
 82 150  0.283  -1730.794  -3.2 -11.2  -4.73 -13.15  5.794  0.286  0.277  0.081  0.073  6.059  5.738
 82 152  0.281  -1736.873  -3.0 -11.5  -7.22 -12.81  5.809  0.284  0.276  0.054  0.052  6.084  5.754
 82 154  0.277  -1742.635  -2.8 -11.9  -8.59 -12.33  5.824  0.279  0.272  0.028  0.032  6.109  5.768
 82 156  0.272  -1748.223  -2.8 -12.2  -8.53 -11.83  5.838  0.274  0.267  0.004  0.014  6.133  5.783
 82 158  0.266  -1753.603  -2.6 -12.6  -7.32 -11.41  5.851  0.268  0.262 -0.018 -0.003  6.156  5.796
 82 160  0.260  -1758.667  -2.4 -12.9  -5.33 -11.06  5.863  0.262  0.257 -0.040 -0.019  6.178  5.809
 82 162  0.254  -1763.194  -2.0 -13.3  -2.73 -10.73  5.878  0.255  0.252 -0.060 -0.035  6.201  5.823
 82 164  0.240  -1766.657  -1.7 -13.7  -6.02 -11.31  5.884  0.241  0.239 -0.073 -0.042  6.223  5.829
 82 166 -0.171  -1769.860  -2.1 -14.4 -14.96  -6.47  5.851 -0.176 -0.161  0.000 -0.003  6.218  5.796
 82 168 -0.163  -1773.914  -2.0 -14.7 -14.70  -6.47  5.861 -0.168 -0.154 -0.005 -0.006  6.239  5.806
 82 170 -0.153  -1777.722  -1.9 -15.1 -14.40  -6.56  5.870 -0.157 -0.144 -0.013 -0.010  6.259  5.815
 82 172 -0.140  -1781.352  -1.8 -15.3 -13.50  -6.86  5.878 -0.144 -0.133 -0.021 -0.014  6.279  5.823
 82 174 -0.127  -1784.841  -1.7 -15.6 -11.67  -7.48  5.886 -0.130 -0.120 -0.027 -0.017  6.298  5.831
 82 176 -0.108  -1788.189  -1.6 -15.9  -9.27  -8.62  5.891 -0.111 -0.100 -0.029 -0.017  6.316  5.836
 82 178 -0.002  -1791.839  -1.8 -16.2 -13.65  -6.71  5.878 -0.002 -0.002  0.000  0.000  6.325  5.823
 82 180 -0.001  -1795.387  -1.7 -16.5  -9.75  -6.51  5.885 -0.001 -0.001  0.000  0.000  6.350  5.831
 82 182 -0.001  -1798.668  -1.6 -16.8  -5.34  -6.22  5.892  0.000 -0.001  0.000  0.000  6.375  5.838
 82 184  0.000  -1801.636  -2.1 -17.0   0.00  -5.82  5.898  0.000  0.000  0.000  0.000  6.402  5.844
 84 104  0.309  -1452.235 -10.3   0.0  -2.90 -12.89  5.531  0.308  0.310  0.048  0.056  5.506  5.473
 84 106  0.291  -1472.321  -9.8  -0.4  -2.85 -12.47  5.534  0.291  0.292  0.018  0.028  5.524  5.476
 84 108 -0.199  -1491.993  -9.7  -0.6  -9.59  -4.01  5.508 -0.201 -0.196  0.023  0.017  5.512  5.450
 84 110 -0.187  -1511.159  -9.5  -1.0 -10.30  -3.42  5.516 -0.189 -0.185  0.004  0.001  5.533  5.457
 84 112 -0.177  -1529.874  -9.2  -1.4  -9.91  -2.92  5.524 -0.178 -0.175 -0.011 -0.012  5.554  5.466
 84 114 -0.168  -1548.089  -9.0  -1.9  -8.86  -2.71  5.532 -0.169 -0.167 -0.020 -0.020  5.575  5.474
 84 116 -0.159  -1565.744  -8.7  -2.4  -7.51  -2.96  5.540 -0.160 -0.158 -0.023 -0.021  5.594  5.482
 84 118 -0.064  -1583.014  -8.8  -3.0 -12.41  -3.81  5.515 -0.067 -0.059  0.004  0.006  5.589  5.457
 84 120 -0.034  -1600.492  -8.6  -3.3 -10.64  -4.88  5.523 -0.036 -0.032 -0.001  0.000  5.608  5.465
 84 122  0.001  -1617.613  -8.4  -3.7  -7.54  -5.45  5.531  0.001  0.001  0.000  0.000  5.628  5.473
 84 124  0.000  -1634.186  -8.1  -4.1  -3.39  -5.43  5.539  0.000  0.000  0.000  0.000  5.648  5.481
 84 126  0.000  -1649.828  -8.0  -4.5   0.00  -5.43  5.547  0.000  0.000  0.000  0.000  5.669  5.489
 84 128  0.001  -1658.869  -4.5  -5.0  -5.36  -5.54  5.567  0.001  0.001  0.000  0.000  5.700  5.510
 84 130  0.002  -1667.775  -4.5  -5.6  -9.44  -5.66  5.587  0.002  0.002  0.000  0.000  5.729  5.529
 84 132 -0.005  -1676.516  -4.4  -6.2 -12.50  -5.80  5.606 -0.005 -0.005  0.000  0.000  5.759  5.549
 84 134  0.084  -1685.254  -4.4  -7.1 -10.21  -3.99  5.626  0.088  0.077  0.057  0.047  5.793  5.569
 84 136  0.113  -1693.955  -4.3  -7.8 -10.70  -4.49  5.647  0.119  0.104  0.081  0.066  5.827  5.590
 84 138  0.152  -1702.587  -4.4  -8.4 -10.50  -6.09  5.674  0.160  0.141  0.108  0.088  5.864  5.617
 84 140  0.191  -1711.359  -4.4  -8.8  -8.84  -7.88  5.702  0.199  0.178  0.132  0.109  5.903  5.646
 84 142  0.218  -1720.046  -4.3  -9.1  -8.03  -9.47  5.727  0.225  0.205  0.140  0.116  5.938  5.671
 84 144  0.238  -1728.507  -4.2  -9.4  -7.63 -10.91  5.750  0.245  0.226  0.136  0.115  5.970  5.695
 84 146  0.253  -1736.719  -4.0  -9.7  -6.99 -12.09  5.772  0.259  0.242  0.123  0.106  6.001  5.716
 84 148  0.266  -1744.653  -3.9 -10.1  -5.76 -13.08  5.793  0.271  0.257  0.106  0.094  6.030  5.737
 84 150  0.275  -1752.174  -3.6 -10.4  -3.80 -13.66  5.811  0.280  0.268  0.085  0.079  6.057  5.756
 84 152  0.271  -1758.895  -3.3 -10.7  -6.51 -13.30  5.825  0.275  0.263  0.058  0.056  6.081  5.770
 84 154  0.264  -1765.339  -3.2 -11.1  -7.88 -12.69  5.838  0.268  0.256  0.032  0.035  6.104  5.783
 84 156  0.258  -1771.622  -3.1 -11.4  -7.81 -12.12  5.851  0.262  0.250  0.008  0.016  6.127  5.796
 84 158  0.253  -1777.691  -3.0 -11.7  -6.79 -11.69  5.863  0.257  0.245 -0.014 -0.001  6.150  5.809
 84 160  0.248  -1783.464  -2.8 -12.0  -4.95 -11.31  5.876  0.251  0.241 -0.036 -0.017  6.173  5.821
 84 162  0.243  -1788.764  -2.3 -12.4  -1.69 -10.97  5.890  0.246  0.236 -0.057 -0.033  6.195  5.835
 84 164  0.224  -1792.900  -2.0 -12.8  -6.09 -11.06  5.894  0.227  0.218 -0.065 -0.038  6.215  5.840
 84 166 -0.172  -1797.206  -2.5 -13.1 -13.26  -4.35  5.878 -0.177 -0.164 -0.003 -0.008  6.219  5.823
 84 168 -0.166  -1801.952  -2.3 -13.4 -12.86  -4.56  5.888 -0.170 -0.158 -0.007 -0.009  6.239  5.833
 84 170 -0.156  -1806.423  -2.2 -13.8 -12.51  -5.00  5.897 -0.160 -0.149 -0.011 -0.011  6.259  5.843
 84 172 -0.143  -1810.692  -2.1 -14.1 -11.72  -5.82  5.905 -0.146 -0.136 -0.017 -0.014  6.277  5.851
 84 174 -0.125  -1814.827  -2.1 -14.5 -10.20  -7.26  5.910 -0.128 -0.119 -0.021 -0.014  6.295  5.856
 84 176 -0.097  -1818.876  -2.0 -15.0  -8.49  -8.88  5.910 -0.101 -0.089 -0.019 -0.011  6.310  5.856
 84 178 -0.008  -1823.016  -2.1 -15.2 -11.54  -8.92  5.903 -0.009 -0.007 -0.001  0.000  6.322  5.849
 84 180 -0.002  -1827.105  -2.0 -15.4  -8.23  -8.77  5.911 -0.002 -0.002  0.000  0.000  6.347  5.856
 84 182 -0.001  -1830.890  -1.8 -15.7  -4.52  -8.59  5.918 -0.001 -0.001  0.000  0.000  6.372  5.863
 84 184  0.000  -1834.331  -2.2 -15.9   0.00  -8.40  5.924  0.000 -0.001  0.000  0.000  6.399  5.869
 86 108  0.175  -1492.484 -10.2  -0.3  -8.77  -4.37  5.520  0.184  0.164  0.038  0.044  5.514  5.461
 86 110  0.159  -1512.553  -9.9  -0.8  -9.39  -3.91  5.525  0.166  0.149  0.026  0.033  5.532  5.466
 86 112  0.143  -1532.105  -9.7  -1.2  -9.68  -4.01  5.531  0.150  0.134  0.013  0.021  5.550  5.473
 86 114  0.128  -1551.220  -9.5  -1.6  -9.30  -4.45  5.538  0.134  0.121 -0.002  0.008  5.569  5.480
 86 116  0.113  -1569.928  -9.2  -2.0  -8.22  -4.98  5.545  0.118  0.107 -0.016 -0.005  5.589  5.487
 86 118  0.091  -1588.183  -9.0  -2.4  -7.93  -5.36  5.551  0.095  0.087 -0.019 -0.009  5.607  5.493
 86 120 -0.069  -1606.302  -9.0  -2.5  -7.74  -5.45  5.558 -0.071 -0.066 -0.004 -0.002  5.625  5.500
 86 122 -0.045  -1624.019  -8.8  -3.0  -5.39  -6.50  5.565 -0.046 -0.044 -0.007 -0.005  5.643  5.508
 86 124 -0.001  -1641.371  -8.5  -3.3  -2.88  -7.64  5.572 -0.001 -0.001  0.000  0.000  5.661  5.514
 86 126  0.000  -1657.810  -8.4  -3.7   0.00  -7.67  5.579  0.000  0.000  0.000  0.000  5.681  5.522
 86 128 -0.001  -1667.923  -5.1  -4.3  -4.93  -7.72  5.600 -0.001 -0.001  0.000  0.000  5.712  5.542
 86 130  0.053  -1677.935  -5.2  -4.9  -6.18  -6.05  5.622  0.049  0.052  0.022  0.021  5.743  5.564
 86 132  0.095  -1688.249  -5.3  -5.5  -5.32  -2.85  5.643  0.100  0.099  0.069  0.061  5.778  5.586
 86 134  0.100  -1698.393  -4.9  -6.0  -8.02  -3.19  5.659  0.102  0.097  0.065  0.055  5.804  5.602
 86 136  0.156  -1708.279  -5.1  -6.6  -7.68  -2.05  5.682  0.155  0.142  0.110  0.093  5.844  5.625
 86 138  0.184  -1718.020  -4.8  -7.1  -9.79  -2.27  5.695  0.156  0.140  0.105  0.087  5.868  5.639
 86 140  0.197  -1727.616  -4.9  -7.7  -6.73  -6.25  5.728  0.208  0.188  0.147  0.125  5.911  5.672
 86 142  0.215  -1737.000  -4.6  -8.0  -8.25  -6.39  5.741  0.208  0.186  0.133  0.112  5.935  5.685
 86 144  0.237  -1746.236  -4.5  -8.5  -6.49  -9.95  5.773  0.244  0.225  0.144  0.127  5.974  5.717
 86 146  0.250  -1755.141  -4.4  -8.9  -6.05 -11.39  5.793  0.256  0.239  0.130  0.116  6.003  5.738
 86 148  0.263  -1763.752  -4.2  -9.2  -4.90 -12.64  5.814  0.268  0.253  0.112  0.103  6.031  5.758
 86 150  0.272  -1771.948  -3.9  -9.6  -2.95 -13.39  5.831  0.276  0.264  0.091  0.087  6.058  5.776
 86 152  0.262  -1779.314  -3.6  -9.9  -5.85 -12.86  5.842  0.267  0.253  0.063  0.062  6.079  5.787
 86 154  0.250  -1786.434  -3.5 -10.3  -7.18 -11.97  5.852  0.256  0.240  0.037  0.039  6.100  5.797
 86 156  0.243  -1793.376  -3.4 -10.6  -7.24 -11.35  5.864  0.250  0.232  0.014  0.021  6.122  5.809
 86 158  0.238  -1800.085  -3.3 -10.9  -6.56 -10.97  5.875  0.244  0.227 -0.008  0.004  6.144  5.820
 86 160  0.233  -1806.521  -3.1 -11.2  -4.97 -10.74  5.886  0.239  0.222 -0.030 -0.013  6.167  5.832
 86 162  0.229  -1812.542  -2.7 -11.5  -1.60 -10.68  5.900  0.235  0.218 -0.052 -0.030  6.189  5.846
 86 164  0.191  -1817.671  -2.7 -12.2  -7.38  -8.38  5.897  0.197  0.178 -0.038 -0.020  6.198  5.842
 86 166  0.164  -1822.970  -2.7 -12.7  -9.02  -8.02  5.899  0.170  0.152 -0.031 -0.015  6.211  5.844
 86 168  0.144  -1828.180  -2.6 -13.0  -9.49  -8.26  5.904  0.150  0.134 -0.034 -0.017  6.228  5.849
 86 170  0.129  -1833.275  -2.5 -13.4  -8.86  -8.72  5.910  0.134  0.119 -0.043 -0.024  6.247  5.856
 86 172  0.115  -1838.194  -2.4 -13.7  -7.43  -9.12  5.917  0.119  0.105 -0.052 -0.031  6.267  5.863
 86 174 -0.098  -1842.895  -2.5 -13.8 -10.23  -8.24  5.923 -0.102 -0.089 -0.008 -0.005  6.285  5.869
 86 176 -0.079  -1847.786  -2.4 -14.1  -8.34  -8.44  5.928 -0.084 -0.071 -0.011 -0.006  6.304  5.874
 86 178 -0.050  -1852.435  -2.3 -14.4  -7.67  -8.91  5.932 -0.053 -0.044 -0.011 -0.006  6.324  5.878
 86 180 -0.004  -1856.989  -2.2 -14.6  -6.86  -9.54  5.937 -0.005 -0.004  0.000  0.000  6.346  5.883
 86 182 -0.001  -1861.228  -2.0 -14.8  -3.84  -9.46  5.944 -0.001 -0.001  0.000  0.000  6.371  5.890
 86 184  0.000  -1865.099  -2.4 -15.0   0.00  -9.38  5.950  0.000 -0.001  0.000  0.000  6.398  5.896
 88 110  0.175  -1512.850 -10.4   0.3  -7.10  -3.87  5.560  0.182  0.165  0.011  0.018  5.551  5.502
 88 112  0.156  -1533.333 -10.1   0.0  -7.74  -2.53  5.565  0.163  0.148 -0.003  0.005  5.568  5.507
 88 114  0.141  -1553.360  -9.9  -0.5  -7.51  -2.33  5.572  0.146  0.134 -0.014 -0.005  5.587  5.514
 88 116  0.127  -1572.962  -9.7  -1.0  -6.10  -2.97  5.579  0.131  0.121 -0.027 -0.016  5.605  5.521
 88 118  0.110  -1592.021  -9.3  -1.5  -4.28  -3.83  5.586  0.114  0.106 -0.036 -0.024  5.624  5.528
 88 120  0.076  -1610.537  -9.3  -1.8  -5.79  -4.84  5.591  0.077  0.075 -0.021 -0.015  5.639  5.533
 88 122 -0.046  -1629.094  -9.2  -2.2  -4.51  -6.66  5.597 -0.047 -0.045 -0.011 -0.008  5.657  5.540
 88 124  0.001  -1647.245  -8.9  -2.6  -2.43  -7.72  5.603  0.001  0.002  0.000  0.000  5.674  5.546
 88 126  0.000  -1664.377  -8.7  -2.9   0.00  -7.80  5.610  0.000  0.000  0.000  0.000  5.693  5.553
 88 128  0.002  -1675.651  -5.6  -3.5  -4.53  -7.74  5.631  0.002  0.002 -0.001  0.000  5.723  5.574
 88 130  0.041  -1686.782  -5.7  -4.1  -6.13  -6.57  5.652  0.040  0.043  0.012  0.011  5.754  5.595
 88 132  0.077  -1698.177  -5.6  -4.5  -5.51  -4.48  5.673  0.076  0.079  0.027  0.024  5.785  5.617
 88 134  0.097  -1709.182  -5.4  -4.9  -7.26  -3.62  5.691  0.097  0.097  0.037  0.030  5.814  5.634
 88 136  0.136  -1719.923  -5.4  -5.3  -8.02  -4.51  5.708  0.139  0.132  0.080  0.066  5.847  5.652
 88 138  0.188  -1730.888  -5.5  -6.1  -5.99  -6.18  5.736  0.192  0.182  0.145  0.128  5.887  5.680
 88 140  0.216  -1741.829  -5.4  -6.7  -4.53  -7.09  5.760  0.220  0.209  0.167  0.150  5.921  5.704
 88 142  0.238  -1752.302  -5.1  -7.3  -4.29  -8.48  5.783  0.242  0.230  0.171  0.157  5.954  5.728
 88 144  0.250  -1762.284  -4.9  -7.7  -4.93  -9.73  5.803  0.254  0.242  0.160  0.148  5.983  5.747
 88 146  0.257  -1771.934  -4.8  -8.1  -4.93 -10.84  5.821  0.262  0.249  0.140  0.131  6.009  5.765
 88 148  0.267  -1781.293  -4.6  -8.5  -3.89 -11.86  5.839  0.271  0.260  0.120  0.115  6.036  5.784
 88 150  0.273  -1790.185  -4.2  -8.8  -2.09 -12.47  5.855  0.277  0.266  0.098  0.097  6.061  5.800
